tlgroup_id;exercise_id
c5409047bddbd9fd980cf527ff3bc9547976ae24;a037282c3e82c0ad76af049c01a8a5c27457ce40
c5409047bddbd9fd980cf527ff3bc9547976ae24;c48522ee8a847d9ca1677b6e43d2c78423a60639
c5409047bddbd9fd980cf527ff3bc9547976ae24;9797fdbf1bd00d84c3ae3c33abcd94ea9b280ac4
c5409047bddbd9fd980cf527ff3bc9547976ae24;2a6537e3f823ac3937da91ba23c1f00ff4ef241c
c5409047bddbd9fd980cf527ff3bc9547976ae24;cd860304cf973810d9bf775319f2c7f3e1344c97
c5409047bddbd9fd980cf527ff3bc9547976ae24;995c665b05dcf349057d2dc05742165a10bda27d
c5409047bddbd9fd980cf527ff3bc9547976ae24;64822695571a24a4f9384ac89d81f432f5dc4eec
c5409047bddbd9fd980cf527ff3bc9547976ae24;b778f3cacbaa7371ca6001d48b6e89a74ea6a416
c5409047bddbd9fd980cf527ff3bc9547976ae24;619b9f006f9d0161bbbffdb06983540ba09e404b
c5409047bddbd9fd980cf527ff3bc9547976ae24;a79f2d723548e9aabc835e0417cfda8b4e23f64f
c5409047bddbd9fd980cf527ff3bc9547976ae24;c8cca312095bfa648cf9d9564b0dbf9c17722c52
c5409047bddbd9fd980cf527ff3bc9547976ae24;9be5e22531f8ea250b9b7b28ed0938d7c5e7ce9e
c5409047bddbd9fd980cf527ff3bc9547976ae24;fe859cd0d55f83708c2a483570e8e2ebfa46f379
c5409047bddbd9fd980cf527ff3bc9547976ae24;0b7230fb7a834893d3b0493516b7731e0eb4e595
c5409047bddbd9fd980cf527ff3bc9547976ae24;ba7c0c71ee4ec91bcf30598f5fb275e10639cde5
c5409047bddbd9fd980cf527ff3bc9547976ae24;e07c7006379082ce0dcdf5c4e099ace7a52ba3d5
c5409047bddbd9fd980cf527ff3bc9547976ae24;9d210c449e00b405bf35dc0e146b70280932892c
c5409047bddbd9fd980cf527ff3bc9547976ae24;25feaebbf82aec3bf97ddc60a2b94ce6635eb85e
c5409047bddbd9fd980cf527ff3bc9547976ae24;652b962b3624961f7f4b319d9c85f9c607699f8c
c5409047bddbd9fd980cf527ff3bc9547976ae24;1a9d3782a58b8609b7f695461b62867309c271d4
c5409047bddbd9fd980cf527ff3bc9547976ae24;b3e211d3480cb9fb94b481a6e41402c26fdb744c
c5409047bddbd9fd980cf527ff3bc9547976ae24;5f56f024a71dc52abee0713f12536a893f5edeaf
c5409047bddbd9fd980cf527ff3bc9547976ae24;21aae051b1b17d493e58d9d32dae560a61fdf917
c5409047bddbd9fd980cf527ff3bc9547976ae24;df332a913fd04205bb83dcd6238416ce37139b4d
c5409047bddbd9fd980cf527ff3bc9547976ae24;b8d874b954febb0fb3400c0d4056bdcfda12838b
c5409047bddbd9fd980cf527ff3bc9547976ae24;4800d33160a8a9ae4362384f4ad0f503160e6360
c5409047bddbd9fd980cf527ff3bc9547976ae24;12f0a1f0ef9a5e61f5c169ef0b6fa9446df2fefa
c5409047bddbd9fd980cf527ff3bc9547976ae24;7739180f5be5ad23f28bc21e26adc829bfc66d3c
c5409047bddbd9fd980cf527ff3bc9547976ae24;1d1cc3b49047afd81ef46bb306ac409c01716b5d
c5409047bddbd9fd980cf527ff3bc9547976ae24;baaed528784c641673296074b350afaec34e495b
c5409047bddbd9fd980cf527ff3bc9547976ae24;bc2be90de12fdf347f80d92b8a5f4376bf50fe43
c5409047bddbd9fd980cf527ff3bc9547976ae24;431beb34ced01f6aba1453ba1f9a73b687948664
c5409047bddbd9fd980cf527ff3bc9547976ae24;2bb5c8d50f204d84d17974672297ac43e53194a0
c5409047bddbd9fd980cf527ff3bc9547976ae24;1bedddc639ab82c5f9a194a85b87cc69124f4c32
c5409047bddbd9fd980cf527ff3bc9547976ae24;87ad03928c9e1781daffd2af2cdcef8e57327200
c5409047bddbd9fd980cf527ff3bc9547976ae24;538ddde12d6e370c3a90be4c410743356599caf1
c5409047bddbd9fd980cf527ff3bc9547976ae24;aecf16bbfffd9608eaf82a40445b69ed1e57ddaf
c5409047bddbd9fd980cf527ff3bc9547976ae24;543f8306fec7d1c0f64169437459a8a023371b33
c5409047bddbd9fd980cf527ff3bc9547976ae24;ed55548433a2ffd89c8adf421781f7a1e256f4e1
c5409047bddbd9fd980cf527ff3bc9547976ae24;c0a5fc1a25173fcbd15878a873b01f3e4cfb3e96
c5409047bddbd9fd980cf527ff3bc9547976ae24;c0b04b9e205a4f5f2cb0d26a69ac1bf59f7b254f
c5409047bddbd9fd980cf527ff3bc9547976ae24;bd0687a3910b7d75a7c1367e031a033714452bd2
c5409047bddbd9fd980cf527ff3bc9547976ae24;12bb536e783d9226daca18a1d130a1305957d37c
c5409047bddbd9fd980cf527ff3bc9547976ae24;84ce48dc88cc83d772d8e9a073ea623d23e9e243
c5409047bddbd9fd980cf527ff3bc9547976ae24;d7d67fa24d6d57a364325173cff7685ba9e4321a
c5409047bddbd9fd980cf527ff3bc9547976ae24;d415098e36229fe55d743bb33e3c8dc01d41f302
c5409047bddbd9fd980cf527ff3bc9547976ae24;fa09dc02c7046157dcdfc9a28c7a5523eba5d2a5
c5409047bddbd9fd980cf527ff3bc9547976ae24;89d7d5e3a8d1b80da75b22aa3383520041878f14
c5409047bddbd9fd980cf527ff3bc9547976ae24;adbe1a336fa767b087af26801b194963cb440814
c5409047bddbd9fd980cf527ff3bc9547976ae24;eeceee47621d4b1f4bbd1e6349b4d0d48276f074
c5409047bddbd9fd980cf527ff3bc9547976ae24;25bb42772b754e67f35ffa5b2cdaea6e3623a2fc
c5409047bddbd9fd980cf527ff3bc9547976ae24;b574c2a70116557c3c7d1cbff055e1d16ab150ca
c5409047bddbd9fd980cf527ff3bc9547976ae24;f877118bac1b31ce37bc228aba9d240bb8413464
c5409047bddbd9fd980cf527ff3bc9547976ae24;c1a9592bfaffbd6bfcc9859dba58b0bd2c32ed5e
c5409047bddbd9fd980cf527ff3bc9547976ae24;fa447133434ec14f3a889f2a5ad0cd9e7c32b212
c5409047bddbd9fd980cf527ff3bc9547976ae24;fcc5a407be4312fcf013bfcf48f1a6f6a2d936df
c5409047bddbd9fd980cf527ff3bc9547976ae24;4e134d7fc4430af65f2b83acc39c23ed5a03c2b8
c5409047bddbd9fd980cf527ff3bc9547976ae24;f495e1103c2cf2959bac02a23e919b80c3c57dbd
c5409047bddbd9fd980cf527ff3bc9547976ae24;7bd0377c704e1ad066f26a1d3d37c574a66c5d72
c5409047bddbd9fd980cf527ff3bc9547976ae24;c47e0fa352a80fe5e08e630067498a7397e1b1ae
c5409047bddbd9fd980cf527ff3bc9547976ae24;df51ea20b0eab81f2e7dca2e0c97fd6a13d3e6b9
c5409047bddbd9fd980cf527ff3bc9547976ae24;2e5c0fce6371d77afa71694011e582081c6982b7
c5409047bddbd9fd980cf527ff3bc9547976ae24;1e5f455e6b85ebfeeacc5d80e6e9281cbbc3043f
c5409047bddbd9fd980cf527ff3bc9547976ae24;c87f9097f333647dfc0db682eeb581ec4e598b5c
c5409047bddbd9fd980cf527ff3bc9547976ae24;b344a43a8a4014ecfa1a554367ed100afece492b
c5409047bddbd9fd980cf527ff3bc9547976ae24;886e4e065e16e286c03e4086c548a2451a01e0b1
c5409047bddbd9fd980cf527ff3bc9547976ae24;793cfce28b0228de6ab2c64109e6cea000b90ed5
c5409047bddbd9fd980cf527ff3bc9547976ae24;bc5041316cefd01bb2d978344ff2ffa896b8d022
c5409047bddbd9fd980cf527ff3bc9547976ae24;c00d2afb8a02199a676c1e739c4e3becb86a4b80
c5409047bddbd9fd980cf527ff3bc9547976ae24;d00f277a4f66aadb313bf21cd12e67c5e4f02644
c5409047bddbd9fd980cf527ff3bc9547976ae24;5740836440762f4b3c339053be58ef94d0c2ec67
c5409047bddbd9fd980cf527ff3bc9547976ae24;91c39dcd2c90d2e01feaf83d46c16544eaaf2e18
c5409047bddbd9fd980cf527ff3bc9547976ae24;d003e6e2e54ce37ac31ee4c052b4fc656a38cdd2
c5409047bddbd9fd980cf527ff3bc9547976ae24;4e860fe0ee228e93781ee1442ec4af711151b89a
c5409047bddbd9fd980cf527ff3bc9547976ae24;eb092c4f30b8d9a609bac974a15ff919944e410f
c5409047bddbd9fd980cf527ff3bc9547976ae24;e045e30ace49772798964cd3c76200cd739c88d6
c5409047bddbd9fd980cf527ff3bc9547976ae24;54cc819e8ae1b3be6002b17c502ac3e96e91a352
c5409047bddbd9fd980cf527ff3bc9547976ae24;53cc3ba3c3b52f08aca6e1cd104354846fe0d1b7
c5409047bddbd9fd980cf527ff3bc9547976ae24;e964b8373386885f92a94c09ca59c03fd24ce821
c5409047bddbd9fd980cf527ff3bc9547976ae24;eb6b15618c91074d95ca7167bc4cf67ca37f1fa1
c5409047bddbd9fd980cf527ff3bc9547976ae24;0a30264709835cef21243fa961d5eb5ee3a29e5b
c5409047bddbd9fd980cf527ff3bc9547976ae24;b9a6ca3fab2e5e6cb5945ef44a1dca0f4b8c94f7
c5409047bddbd9fd980cf527ff3bc9547976ae24;df2ed7f31df1e023c9f9e35cb2d541f12ff8d1a6
c5409047bddbd9fd980cf527ff3bc9547976ae24;f7a2726c72275e43b084cd5c071314c23276a1fa
c5409047bddbd9fd980cf527ff3bc9547976ae24;5abdd0c7c354db031a41b3b52ab4d365f3b02c92
c5409047bddbd9fd980cf527ff3bc9547976ae24;ed69961831da5abe0173e42dd0fd888699baca06
c5409047bddbd9fd980cf527ff3bc9547976ae24;adb7aee71e988cd8f6c14f176119db06d2a3b2b8
c5409047bddbd9fd980cf527ff3bc9547976ae24;41b6eae7cb3d2bacc7b36505bcc099a6ed561434
c5409047bddbd9fd980cf527ff3bc9547976ae24;4519e3097aa795761d800802e5b6ea9cd973539d
c5409047bddbd9fd980cf527ff3bc9547976ae24;bb9ff2a1bdfa226f2b086512c1a86212e7274996
c5409047bddbd9fd980cf527ff3bc9547976ae24;4baed7fc00342584f75cc75978416e82a64d5f2f
c5409047bddbd9fd980cf527ff3bc9547976ae24;64c779fcab5db2c0e6ea5089b4b0cbaa745b9878
c5409047bddbd9fd980cf527ff3bc9547976ae24;ab808a84ded99a0166f00e6d5273a4691fc9fea0
c5409047bddbd9fd980cf527ff3bc9547976ae24;e8fc027867cd84a221d9355584e367e88cbc6a23
c5409047bddbd9fd980cf527ff3bc9547976ae24;97cad0c2e8edfd350231418b959f1be4fa825198
c5409047bddbd9fd980cf527ff3bc9547976ae24;23fd313c9be3e38c51fad80833c8fbbe280179f0
c5409047bddbd9fd980cf527ff3bc9547976ae24;336bc2e0b4195574aec032b7102d78c983ceb929
c5409047bddbd9fd980cf527ff3bc9547976ae24;55bc6b27b087d7b39e6dec53fabf036f24b8fe10
c5409047bddbd9fd980cf527ff3bc9547976ae24;d7e41a8aa31fc1a59f1eb481aa27feca08806918
c5409047bddbd9fd980cf527ff3bc9547976ae24;323157026b94350b408647f1b3a78b699e7d3cf0
c5409047bddbd9fd980cf527ff3bc9547976ae24;d44b5020cb0eb475f03cf138360965ca294bb79f
c5409047bddbd9fd980cf527ff3bc9547976ae24;6b41224e84328a9a387bb69de998868f5d4628a6
c5409047bddbd9fd980cf527ff3bc9547976ae24;cf1f7c629b91729e152d4e8a3ca8258b3d6013cc
c5409047bddbd9fd980cf527ff3bc9547976ae24;44e6e9baf080833e44634c66a3bab5626e0dfff3
c5409047bddbd9fd980cf527ff3bc9547976ae24;594ca1601f9e27f8744ee779746d6a622412f886
c5409047bddbd9fd980cf527ff3bc9547976ae24;18cd50a0e9fd32b8e0fff21a7413dbc0e770ea60
c5409047bddbd9fd980cf527ff3bc9547976ae24;b8622755e1800b37dac7b4e6819b5e15ba976454
c5409047bddbd9fd980cf527ff3bc9547976ae24;f08276f755bd1c263d500c619dead8b8d59efe2a
c5409047bddbd9fd980cf527ff3bc9547976ae24;9d19dc966e0af1df5416ef936416b0f2fc05ed4f
c5409047bddbd9fd980cf527ff3bc9547976ae24;4f60f62b91620ed04562dafd2fa2fd6c185da1ab
c5409047bddbd9fd980cf527ff3bc9547976ae24;63955d6b729cf29c2d1e2b71428bf84fe1d7976d
c5409047bddbd9fd980cf527ff3bc9547976ae24;80e0d74ae9eb0a4d63935821031304147868ce9f
c5409047bddbd9fd980cf527ff3bc9547976ae24;e279fcd2394a5eb44c2dddb75be8eee020fba72d
c5409047bddbd9fd980cf527ff3bc9547976ae24;78a738101615e21a72727f1e362863ea07ef6f31
c5409047bddbd9fd980cf527ff3bc9547976ae24;a6e726a4540142bb7c2833b1b4f5007df3e44f81
c5409047bddbd9fd980cf527ff3bc9547976ae24;9f642e14b52ea22dddab1a5bd53a1ea5a9e1cb45
c5409047bddbd9fd980cf527ff3bc9547976ae24;a910c734f6d55b9cdc9f57fe8fbf854210d23189
c5409047bddbd9fd980cf527ff3bc9547976ae24;9cfe234bd4d481d8cade628da1756bf636fbc60f
c5409047bddbd9fd980cf527ff3bc9547976ae24;c574c29dc576aa85aa4635a046ed57939d0265ad
c5409047bddbd9fd980cf527ff3bc9547976ae24;3ce91dfcf0cd9b684107090084f3b71077d3a4b9
c5409047bddbd9fd980cf527ff3bc9547976ae24;8c5e082d27cc40b9adf1333295904a80ad4992b3
c5409047bddbd9fd980cf527ff3bc9547976ae24;66506c790f49302004113a11e58ca9ce2529b663
c5409047bddbd9fd980cf527ff3bc9547976ae24;98e207ce85c5b3b39e8930b3ab924c014d46f11c
c5409047bddbd9fd980cf527ff3bc9547976ae24;e6432530e13046d1fc650e287e468ee96b70ea80
c5409047bddbd9fd980cf527ff3bc9547976ae24;c3905c147012aca1214d0262e4cb9989f96e746c
c5409047bddbd9fd980cf527ff3bc9547976ae24;c09c25f051913ce2f5118f22449109fc6c939339
c5409047bddbd9fd980cf527ff3bc9547976ae24;72bdf9d7e09fe31ddb971a531f616290da0c6829
c5409047bddbd9fd980cf527ff3bc9547976ae24;992580fe125994cc699efaf552f2d4ee171fbf45
c5409047bddbd9fd980cf527ff3bc9547976ae24;b1bb742c402b745f71c61d8ffe3df50a9d53aec8
c5409047bddbd9fd980cf527ff3bc9547976ae24;9aa70f16aaa67718ff24f6c5c77a63df440f2005
c5409047bddbd9fd980cf527ff3bc9547976ae24;2d86a3c5ffb13e2c09ae01a0f21326da674712df
c5409047bddbd9fd980cf527ff3bc9547976ae24;071472503c7d4acb58fdec53e9fac52ff49b8873
c5409047bddbd9fd980cf527ff3bc9547976ae24;c89d8867b6a9a14fd72dde4b39dfaea9aac02a37
c5409047bddbd9fd980cf527ff3bc9547976ae24;4bbe6ad625195508693c6c1a610b941f805c15cd
c5409047bddbd9fd980cf527ff3bc9547976ae24;c6658528f525e05e197f50bfb0d67177a91b743c
c5409047bddbd9fd980cf527ff3bc9547976ae24;d945418075dbc33156952d6ba77caf08d9487d0d
c5409047bddbd9fd980cf527ff3bc9547976ae24;4f892f39b8bbd8499c52cfff66d3a777de1b88ab
c5409047bddbd9fd980cf527ff3bc9547976ae24;9b7d433d3a80b4bf0ff7f8abc1cebb13f1b1872a
c5409047bddbd9fd980cf527ff3bc9547976ae24;57a2a225a0fcbcda65395b567c8df787bfd6ab8b
c5409047bddbd9fd980cf527ff3bc9547976ae24;a7f55b5609410c80310cc6e614a23b939ab47e9a
c5409047bddbd9fd980cf527ff3bc9547976ae24;2482343a69816fa8cd314ff8d4ee2a61093118f3
c5409047bddbd9fd980cf527ff3bc9547976ae24;a196d60c6b9b67fd66e4b0caf55d03b1de6dd263
c5409047bddbd9fd980cf527ff3bc9547976ae24;1960121c9dc1cfba039d1945930cb384b4df2d0d
c5409047bddbd9fd980cf527ff3bc9547976ae24;4884a9a6977e54610fd794d5191e3959acc9918f
c5409047bddbd9fd980cf527ff3bc9547976ae24;71469e73f8601511b422ffe3389eb325e503fbe4
c5409047bddbd9fd980cf527ff3bc9547976ae24;1dfd3ace38a6cd414109a0610effbedf53fca675
c5409047bddbd9fd980cf527ff3bc9547976ae24;130c5010041e43cb18d12905e70ba9856f5acf0d
c5409047bddbd9fd980cf527ff3bc9547976ae24;f4a7ec33d3198968213740f55f15adab6a9d93a3
c5409047bddbd9fd980cf527ff3bc9547976ae24;337511872df2cbfe346ff945c71a42107d86b374
c5409047bddbd9fd980cf527ff3bc9547976ae24;640ac09dd048d86dd4c10acd25c5e26a211b8712
c5409047bddbd9fd980cf527ff3bc9547976ae24;57db87249dde14beb0e2a4a96952c0655b31a281
c5409047bddbd9fd980cf527ff3bc9547976ae24;1b5545eab2ad069f378354e7d78711284e0081e1
c5409047bddbd9fd980cf527ff3bc9547976ae24;70223e962a6551fbc4d41b6a508f93e2d3ef5ac2
c5409047bddbd9fd980cf527ff3bc9547976ae24;a3aed598b7ffe620fd4ff25dff8ad0736d95c6a2
c5409047bddbd9fd980cf527ff3bc9547976ae24;d56f04e86b2f4a0c6b7c12bf230d68e927e98102
c5409047bddbd9fd980cf527ff3bc9547976ae24;7ed44e114f7f27a1b31c7eb3fe02175210b50cd4
c5409047bddbd9fd980cf527ff3bc9547976ae24;6f76930f300401283714a309272260344a7df59b
c5409047bddbd9fd980cf527ff3bc9547976ae24;8d77febf667d9ff33a46bd596c7413cd32532545
c5409047bddbd9fd980cf527ff3bc9547976ae24;c11813720f68341bcb99753ae32582e490fd8f1f
c5409047bddbd9fd980cf527ff3bc9547976ae24;fa104cc3b02ba226e1f6b86663a16ddff0df402e
c5409047bddbd9fd980cf527ff3bc9547976ae24;5fa35c07960465a69cd395c286c6581f2457a7d0
c5409047bddbd9fd980cf527ff3bc9547976ae24;7dbdbcd3527a51e1cf35cb9e28f51f887c0dff08
c5409047bddbd9fd980cf527ff3bc9547976ae24;16a53c778d2581a231042fb42519362bb2c95704
c5409047bddbd9fd980cf527ff3bc9547976ae24;f807b66eadd853362630bcd4ff7ba2d65f9529fe
c5409047bddbd9fd980cf527ff3bc9547976ae24;2949b604080083c0073aa2728cacb3ff8a45c4eb
c5409047bddbd9fd980cf527ff3bc9547976ae24;7d2069892ff66e8508b4896110ea9473f379a5cf
c5409047bddbd9fd980cf527ff3bc9547976ae24;410f0bff3f5afd0dce50c7e48f643c64eed218a9
c5409047bddbd9fd980cf527ff3bc9547976ae24;838801c78cc5176ac99d6aaf51e85637b4252321
c5409047bddbd9fd980cf527ff3bc9547976ae24;41922783d9c1d7c4e10f26195697b6dd6b4a3cae
c5409047bddbd9fd980cf527ff3bc9547976ae24;0b8e07f0617b0c8ec8cb076dbd4d0b130363f157
c5409047bddbd9fd980cf527ff3bc9547976ae24;7c10d1bb0c0cd99e0e7d9fed9bb76827a93c744e
c5409047bddbd9fd980cf527ff3bc9547976ae24;a595d034bf8916c66c22822f4d6993136cb147ce
c5409047bddbd9fd980cf527ff3bc9547976ae24;ab9ebd031a4dc9a5622ed841d41e403c419b690d
c5409047bddbd9fd980cf527ff3bc9547976ae24;4558a28c22571ee915ac5a0a21e5bfd1c09cfdb9
c5409047bddbd9fd980cf527ff3bc9547976ae24;d2167f8c53c9e8505a79a87237cdb3e4ba7675ba
c5409047bddbd9fd980cf527ff3bc9547976ae24;05d6f43e0e800b7c833354c4e15c1f00518f9029
c5409047bddbd9fd980cf527ff3bc9547976ae24;66ed078160c24050855526a388fff1be846d0c7a
c5409047bddbd9fd980cf527ff3bc9547976ae24;414034ce6ab96d1214e3eb4dd07091288c73949d
9fc1d69b2557a9716a670bba9ef0b45de29dd323;6c34e3966bd5bbf2a553a576c6c39d381bb7ceee
9fc1d69b2557a9716a670bba9ef0b45de29dd323;0fa5892875362f6018c9e713e24f99b8339887df
9fc1d69b2557a9716a670bba9ef0b45de29dd323;c7039aec67784a3b8fb5ae8dc7e7f57509c371dc
0e5c79a91eef9e5e65933f91f620712278def6d0;0c78d9c6d65811ddea6b846e76804ccec6bc6cbf
0e5c79a91eef9e5e65933f91f620712278def6d0;d93c42e9645203ebfddf5d43a68d21731ea0230b
0e5c79a91eef9e5e65933f91f620712278def6d0;e2625db7820b9a90bb93b9c0dc1549ff5bb74728
0e5c79a91eef9e5e65933f91f620712278def6d0;a5c0795701b445d79a085ab94fb3b2286bf076da
0e5c79a91eef9e5e65933f91f620712278def6d0;72317d6312d6c943346505428b4d7847839d988a
0e5c79a91eef9e5e65933f91f620712278def6d0;11a7170b085608744ad8fe3feec7b54adcb099f3
0e5c79a91eef9e5e65933f91f620712278def6d0;96e1d9c165e6cdbcc4cfd58ff454e293ef448f63
0e5c79a91eef9e5e65933f91f620712278def6d0;c32b736444020b1240869763ddca7fa4e4e633b5
0e5c79a91eef9e5e65933f91f620712278def6d0;f669b82208c1921ad5b5ff8ee63fd649ffdb062c
0e5c79a91eef9e5e65933f91f620712278def6d0;4e668136d94f9704a22f8b164f4bc22e51dd9445
0e5c79a91eef9e5e65933f91f620712278def6d0;0361470d2209cf972f6d31c57a9967882a641cc0
0e5c79a91eef9e5e65933f91f620712278def6d0;db6f83d770a7f14ccede8a90635b56f370ffad6c
0e5c79a91eef9e5e65933f91f620712278def6d0;0b0056551c41e149fcfbf176bcc4b777c1c7cfe5
0e5c79a91eef9e5e65933f91f620712278def6d0;bd082a3b7a0c127cd11da50d6194ebb8c4065757
0e5c79a91eef9e5e65933f91f620712278def6d0;5ce3323da8000e40cc3dc64dd58943c2de907701
0e5c79a91eef9e5e65933f91f620712278def6d0;3f0ea5a38fe8b0d01aec446bb21f35ab2c3a906c
0e5c79a91eef9e5e65933f91f620712278def6d0;a91f0dcc717fb86fbbd4ad179da22b7b32477de5
0e5c79a91eef9e5e65933f91f620712278def6d0;458247db20050cf00a14431e57b73e9d79e1c8be
0e5c79a91eef9e5e65933f91f620712278def6d0;587e6dd19620daf72ae62f8089944ec51c128914
0e5c79a91eef9e5e65933f91f620712278def6d0;8b3d79d064e162b47aa821e6b2d0709b0a4fec52
0e5c79a91eef9e5e65933f91f620712278def6d0;4e999f591d189cd63818d4b785293344f95d1077
0e5c79a91eef9e5e65933f91f620712278def6d0;96b33aecef1f88eb30db0175b31d4f5a0f426493
0e5c79a91eef9e5e65933f91f620712278def6d0;c3a36c40d5a6ebb4183ca6f9fc2168914d475a20
0e5c79a91eef9e5e65933f91f620712278def6d0;48a8042309ef98c98ce0053b2bd301d8c8749c29
0e5c79a91eef9e5e65933f91f620712278def6d0;6f60a396fe1d029086c7f31e6b63df4459373316
0e5c79a91eef9e5e65933f91f620712278def6d0;467394a3a91b58bd8130cc74bf4318dfa53ac009
597e404b3c2a1c3f24be1120d3157ec3054868d7;4e668136d94f9704a22f8b164f4bc22e51dd9445
597e404b3c2a1c3f24be1120d3157ec3054868d7;0361470d2209cf972f6d31c57a9967882a641cc0
597e404b3c2a1c3f24be1120d3157ec3054868d7;db6f83d770a7f14ccede8a90635b56f370ffad6c
597e404b3c2a1c3f24be1120d3157ec3054868d7;0c78d9c6d65811ddea6b846e76804ccec6bc6cbf
597e404b3c2a1c3f24be1120d3157ec3054868d7;11a7170b085608744ad8fe3feec7b54adcb099f3
597e404b3c2a1c3f24be1120d3157ec3054868d7;8b3d79d064e162b47aa821e6b2d0709b0a4fec52
597e404b3c2a1c3f24be1120d3157ec3054868d7;96b33aecef1f88eb30db0175b31d4f5a0f426493
597e404b3c2a1c3f24be1120d3157ec3054868d7;c32b736444020b1240869763ddca7fa4e4e633b5
e4a57531cf70defa2672049a63b8bc8aa0136840;077a9e4ca906aa488603d0eee031f52da8b4c256
e4a57531cf70defa2672049a63b8bc8aa0136840;0b8e07f0617b0c8ec8cb076dbd4d0b130363f157
e4a57531cf70defa2672049a63b8bc8aa0136840;df2ed7f31df1e023c9f9e35cb2d541f12ff8d1a6
e4a57531cf70defa2672049a63b8bc8aa0136840;c66a8688c9698c54937b14d947fae6246d00dce5
e4a57531cf70defa2672049a63b8bc8aa0136840;7dbdbcd3527a51e1cf35cb9e28f51f887c0dff08
e4a57531cf70defa2672049a63b8bc8aa0136840;16a53c778d2581a231042fb42519362bb2c95704
e4a57531cf70defa2672049a63b8bc8aa0136840;7c10d1bb0c0cd99e0e7d9fed9bb76827a93c744e
e4a57531cf70defa2672049a63b8bc8aa0136840;a4c3489ef0f1be4d2fa70e494b3f47a8074f3061
e4a57531cf70defa2672049a63b8bc8aa0136840;01538299241d2a17283a4bef7f1d83d6ac22b610
e4a57531cf70defa2672049a63b8bc8aa0136840;b61e3ae20970e09210578b19ab0c4d9ca33972ea
e4a57531cf70defa2672049a63b8bc8aa0136840;f8793089c0590a55e66fce100c5210ae701664e2
e4a57531cf70defa2672049a63b8bc8aa0136840;b82465109d151957faddd518f795a81f49075282
e4a57531cf70defa2672049a63b8bc8aa0136840;9d6365c9b4b51c07388708b6aa314d8f0fbe4cd4
b8a40b0cec3fc956ca5d1e78dba6228d15fd6364;a4e76f509fb35d59cb318c30a37a782630fa92bd
b8a40b0cec3fc956ca5d1e78dba6228d15fd6364;27f02bb7b713be67cc8969202b3ea6f420a8f2c2
29674ff3b790d53b4e2c31f73761de244ee9a9e9;769659fd71642b26bed6b54f7cbbf2a7c36af784
29674ff3b790d53b4e2c31f73761de244ee9a9e9;594ca1601f9e27f8744ee779746d6a622412f886
29674ff3b790d53b4e2c31f73761de244ee9a9e9;18cd50a0e9fd32b8e0fff21a7413dbc0e770ea60
29674ff3b790d53b4e2c31f73761de244ee9a9e9;1dfd3ace38a6cd414109a0610effbedf53fca675
29674ff3b790d53b4e2c31f73761de244ee9a9e9;ca52e04aeab331ddc5b237b19a9ac08d44aa8417
29674ff3b790d53b4e2c31f73761de244ee9a9e9;013db40d1124998c945d976ab7f9abeca315da36
29674ff3b790d53b4e2c31f73761de244ee9a9e9;2bb5c8d50f204d84d17974672297ac43e53194a0
29674ff3b790d53b4e2c31f73761de244ee9a9e9;9a821ac89fa1bb947a36bb65eedf3f942781406f
29674ff3b790d53b4e2c31f73761de244ee9a9e9;80e0d74ae9eb0a4d63935821031304147868ce9f
29674ff3b790d53b4e2c31f73761de244ee9a9e9;fd0e132400b7490b3120026bfac61413cfdb1d7d
29674ff3b790d53b4e2c31f73761de244ee9a9e9;27e7ee98441660fe1fe0e9a2594862e418abc713
29674ff3b790d53b4e2c31f73761de244ee9a9e9;8af5bb4065b8c210632a9d93290d233375064546
29674ff3b790d53b4e2c31f73761de244ee9a9e9;a3aed598b7ffe620fd4ff25dff8ad0736d95c6a2
29674ff3b790d53b4e2c31f73761de244ee9a9e9;68f35897a17fe11deb33c5626dc429c32e296ce1
29674ff3b790d53b4e2c31f73761de244ee9a9e9;12bb536e783d9226daca18a1d130a1305957d37c
29674ff3b790d53b4e2c31f73761de244ee9a9e9;c3f33ec2e47ca1602691fce0ab9647dc6d6b6a81
29674ff3b790d53b4e2c31f73761de244ee9a9e9;c3905c147012aca1214d0262e4cb9989f96e746c
29674ff3b790d53b4e2c31f73761de244ee9a9e9;0a30264709835cef21243fa961d5eb5ee3a29e5b
29674ff3b790d53b4e2c31f73761de244ee9a9e9;35bb9928ff087ce3fc108aca5fb0ab7baf26e886
29674ff3b790d53b4e2c31f73761de244ee9a9e9;cd860304cf973810d9bf775319f2c7f3e1344c97
29674ff3b790d53b4e2c31f73761de244ee9a9e9;4b5a681aebb789230dfcfa1baf09e49d27bbb575
29674ff3b790d53b4e2c31f73761de244ee9a9e9;d1f29219b49bbb2a6deaccd3a56ef2ac5daa6564
29674ff3b790d53b4e2c31f73761de244ee9a9e9;9704280d63b0341455ab7cd87ca9d2487948e59e
29674ff3b790d53b4e2c31f73761de244ee9a9e9;2d86a3c5ffb13e2c09ae01a0f21326da674712df
29674ff3b790d53b4e2c31f73761de244ee9a9e9;4bbe6ad625195508693c6c1a610b941f805c15cd
29674ff3b790d53b4e2c31f73761de244ee9a9e9;4f0b51d2c4ecdbf1cd7ce3e4a83b77d17ffc08d3
29674ff3b790d53b4e2c31f73761de244ee9a9e9;7679596fc46502106c974c430eefc6fc6ad4755e
